\2026-08-13\,\dab0711\,\e-navi\,\テスト検証: pnlTestFill（Dock=Fill）によるサイズ計算テスト\
\2026-08-13\,\e4b5b3b\,\e-navi\,\テスト用コードのコメントアウト（pnlIbutuRight）\
\2026-08-13\,\89292b4\,\e-navi\,\テスト検証: pnlIbutuRightの配置テスト\
\2026-08-13\,\ecbb559\,\e-navi\,\タブ切り替え時にpnlPrecsRightのDock設定がリセットされる不具合を修正\
\2026-08-13\,\35e068f\,\e-navi\,\リサイズ時のデバッグ用位置・サイズ表示を追加\
\2026-08-13\,\ad6d5d7\,\e-navi\,\pnlPrecsRightのみをDock=Rightに設定\
\2026-08-13\,\91ee57b\,\e-navi\,\dgvIkouおよびdgvIkouLをDock=Leftに変更し縦方向伸縮に対応\
\2026-08-13\,\5b96a89\,\e-navi\,\遺構タブをDockレイアウトと適切なマージン設定に再構成\
\2026-08-13\,\d3f800c\,\e-navi\,\遺構タブのレイアウトを調整し3pxマージンと伸縮追従を最適化\
\2026-08-13\,\16d2ce2\,\e-navi\,\遺構タブの初期Locationリセットと固定高さ制約の解除\
\2026-08-13\,\f74dae7\,\e-navi\,\遺構タブのコントロール追加順序と重なり順（Z-order）を調整\
\2026-08-13\,\3d3cb36\,\e-navi\,\遺構タブのGroupBox配置を更新（座標:右、遺構/Line:左、点列:Fill）\
\2026-08-13\,\e9d11b6\,\e-navi\,\リサイズを下部パネルのみに制限し左右パネルを固定サイズに変更\
\2026-08-13\,\2828e6a\,\e-navi\,\WM_NCHITTEST処理によるフローティングフォームのリサイズドラッグに対応\
\2026-08-13\,\3aa9314\,\e-navi\,\フローティングパネル分離時の位置計算のズレを修正\
\2026-08-13\,\bf85bdb\,\e-navi\,\分離時にpanelMapHeaderを非表示にし分離前の位置・サイズと一致させるよう修正\
\2026-08-13\,\b6368c1\,\e-navi\,\左パネル復帰時のレイアウト崩れを修正し分離ボタンのサイズを統一\
\2026-08-13\,\b48f151\,\e-navi\,\左右フローティングパネル生成時のNullReferenceExceptionを修正\
\2026-08-13\,\6d69e05\,\e-navi\,\各フローティングウィンドウの復帰ボタンテキストを「↙ 復帰」に統一しヘッダードラッグに対応\
\2026-08-13\,\1a32b10\,\e-navi\,\フローティングウィンドウのOSタイトルバーを削除しヘッダードラッグ移動を実装\
\2026-08-13\,\0e96185\,\e-navi\,\下部フローティングウィンドウでClientSizeを使用して描画領域を332pxに設定\
\2026-08-13\,\641739a\,\e-navi\,\下部フローティングウィンドウの幅上書き問題を修正\
\2026-08-13\,\9933715\,\e-navi\,\下部フローティングウィンドウの幅をメインフォームと同期し高さを362pxに設定\
\2026-08-13\,\752cb2e\,\e-navi\,\下部TabControlの分離・フローティング化（FormBottomPanelCtrl）およびドッキング機能の追加\
\2026-08-13\,\882ea14\,\e-navi\,\splitContainerBottomの高さを332pxに微調整しGroupBox下部枠線を適切に表示\
\2026-08-13\,\12cdff4\,\e-navi\,\下部TabControlの高さを295pxに修正し下部余白を完全に解消\
\2026-08-13\,\850e49e\,\e-navi\,\splitContainerMainを上部地図（Dock=Fill）と下部コンテナ（Dock=Bottom）に再構成\
\2026-08-13\,\670088d\,\e-navi\,\下部TabControlの初期高さを330pxに調整し余白を解消\
\2026-08-13\,\d14b8f9\,\e-navi\,\左フローティングパネルの高さ調整と右パネル閉じるボタンによる自動ドッキング復帰\
\2026-08-13\,\219d9c2\,\e-navi\,\左パネルヘッダーに分離ボタンを統合\
\2026-08-13\,\7513d5b\,\e-navi\,\左パネルの分離（フローティング化）およびドッキング復帰機能の実装\
\2026-08-13\,\ad9bbe6\,\e-navi\,\左パネルをDockStyle.Leftに設定しキャンバス幅の計算順序を調整\
\2026-08-13\,\de41b15\,\e-navi\,\フォームリサイズ後のダブルクリック中央配置で境界キャッシュを更新するよう修正\
\2026-08-13\,\7011f55\,\e-navi\,\リサイズ時に地図ヘッダータイトルへパネル幅とフォーム幅を表示\
\2026-08-13\,\af1d591\,\e-navi\,\起動時に右パネルを表示し、不要なBluetoothボタンと閉じるボタンを削除\
\2026-08-12\,\fdb592c\,\e-navi\,\左パネルを最前面に配置し地図キャンバス上に正しくオーバーレイ表示\
\2026-08-12\,\644e833\,\e-navi\,\描画領域の配置修正: 左パネルのオーバーレイ化と右パネルのキャンバス押し出し\
\2026-08-12\,\c95143f\,\e-navi\,\右パネル表示切替時に地図キャンバスが正しくリサイズされるようDock順序を修正\
\2026-08-12\,\4a0beb1\,\e-navi\,\GPS品質ランクのフィルタリング機能を追加（設定閾値以上の品質のみ座標更新）\
\2026-08-12\,\a7caf44\,\e-navi\,\chkAutoSet連動による自動SetCXYZ更新とGPSステータス・衛星数のリアルタイム表示\
\2026-08-12\,\0113a1e\,\e-navi\,\SetCXYZでのDGV直接更新を廃止し、座標テキストボックスのみ更新するよう修正\
\2026-08-12\,\f45d859\,\e-navi\,\SetCXYZおよびセルの値変更時に右側GroupBoxの座標テキストボックスを同期\
\2026-08-12\,\725c89a\,\e-navi\,\UCCtrl.csおよびFormEditor.csでGPS座標転送機能を有効化\
\2026-08-11\,\e7e1a34\,\e-navi\,\UCCtrl.csのGetBluetoothComPortsに向き判定ロジックを統合\
\2026-08-11\,\c21688b\,\e-navi\,\FormBluetoothCtrlの高さを482pxに変更\
\2026-08-11\,\7d1d884\,\e-navi\,\UCCtrl.Designer.csのtabControl4をDock=Bottomに設定\
\2026-08-11\,\913f8d4\,\e-navi\,\MDB2Site7 初期コミット\
